position_at,latitude,longitude,address
2020-06-13 01:30:53+00,36.3916577777778,-80.4696,"292 West 52 Bypass, Pilot Mountain, NC 27041"
2020-06-13 01:31:20+00,36.39396,-80.4751555555555,"721 West 52 Bypass, Pilot Mountain, NC 27041"
2020-06-13 01:31:50+00,36.3941577777778,-80.4822488888889,"873 West 52 Bypass, Pilot Mountain, NC 27041"
2020-06-13 01:32:01+00,36.3946333333333,-80.4847022222222,"897 West 52 Bypass, Pilot Mountain, NC 27041"
2020-06-13 01:32:12+00,36.3957911111111,-80.4867644444444,"994 West 52 Bypass, Surry County, NC 27041"
2020-06-13 01:32:42+00,36.40046,-80.4909777777778,"123 Old Hollow Rd, Pilot Mountain, NC 27041"
2020-06-13 01:33:12+00,36.4053311111111,-80.4956888888889,"Pilot Mountain Parkway, Surry County, NC 27041"
2020-06-13 01:33:40+00,36.41016,-80.5013511111111,"US 52, Surry County, NC 27041"
2020-06-13 01:34:10+00,36.4149977777778,-80.5071911111111,"US 52, Surry County, NC 27041"
2020-06-13 01:34:40+00,36.4203044444444,-80.5135911111111,"158 Jenny Lane, Surry County, NC, USA"
2020-06-13 01:35:10+00,36.4255133333333,-80.5198666666667,"US 52, Surry County, NC 27041"
2020-06-13 01:35:40+00,36.4309844444444,-80.5265155555556,"Pilot Mountain Parkway, Surry County, NC 27041"
2020-06-13 01:36:10+00,36.43628,-80.5328533333333,"Pilot Mountain Parkway, Surry County, NC 27041"
2020-06-13 01:36:40+00,36.4417422222222,-80.5394666666667,"Pilot Mountain Parkway, Surry County, NC 27041"
2020-06-13 01:37:10+00,36.4472688888889,-80.5461511111111,"409 Russell Road, Mount Airy, NC 27030"
2020-06-13 01:37:40+00,36.4525644444444,-80.5524977777778,"455 Airport Road, Mount Airy, NC 27030"
2020-06-13 01:38:10+00,36.4578933333333,-80.5585955555556,"South Andy Griffith Parkway, Mount Airy, NC 27030"
2020-06-13 01:38:40+00,36.4637444444444,-80.5641155555556,"199 Sheep Farm Rd, Mount Airy, NC 27030"
2020-06-13 01:39:10+00,36.4687044444444,-80.5709333333333,"South Andy Griffith Parkway, Surry County, NC 27031"
2020-06-13 01:39:40+00,36.4727355555556,-80.5773511111111,"South Andy Griffith Parkway, Surry County, NC 27030"
2020-06-13 01:40:10+00,36.4753644444444,-80.5849155555556,"139 Blue Ridge Lane, Mount Airy, NC 27030"
2020-06-13 01:40:40+00,36.4780733333333,-80.5924711111111,"1766 South Andy Griffith Parkway, Mount Airy, NC 27030"
2020-06-13 01:41:10+00,36.4800155555556,-80.5999644444444,"1297 Newsome St, Mount Airy, NC 27030"
2020-06-13 01:41:40+00,36.4810288888889,-80.6045777777778,"1258 Newsome St, Mount Airy, NC 27030"
2020-06-13 01:42:10+00,36.4838333333333,-80.6105155555556,"825 Forrest Dr, Mount Airy, NC 27030"
2020-06-13 01:42:42+00,36.4847,-80.6124,"South Andy Griffith Parkway, Surry County, NC 27030"
2020-06-13 01:43:29+00,36.4847377777778,-80.6125422222222,"Rockford Street, Mount Airy, NC 27030"
2020-06-13 01:43:31+00,36.4846844444444,-80.6127022222222,"1906 Rockford Street, Surry County, NC 27030"
2020-06-13 01:43:33+00,36.48454,-80.6128355555556,"1906 Rockford Street, Surry County, NC 27030"
2020-06-13 01:44:03+00,36.4808511111111,-80.61536,"2021 Rockford St, Mount Airy, NC 27030"
2020-06-13 01:44:15+00,36.4801644444444,-80.6156977777778,"2023 Rockford St, Mount Airy, NC 27030"
2020-06-13 01:44:21+00,36.47998,-80.6155022222222,"2023 Rockford St, Mount Airy, NC 27030"
2020-06-13 01:45:48+00,36.4797933333333,-80.6151288888889,"2029 Rockford St, Mount Airy, NC 27030"
2020-06-13 01:48:19+00,36.4798355555556,-80.6152444444444,"2029 Rockford St, Mount Airy, NC 27030"
2020-06-13 01:48:27+00,36.4796911111111,-80.6156355555556,"2033 Rockford St, Mount Airy, NC 27030"
2020-06-13 01:48:29+00,36.4797355555556,-80.6157333333333,"2033 Rockford St, Mount Airy, NC 27030"
2020-06-13 01:48:36+00,36.47984,-80.6160355555556,"1996 Rockford St, Mount Airy, NC 27030"
2020-06-13 01:48:38+00,36.4797711111111,-80.6161688888889,"1996 Rockford St, Mount Airy, NC 27030"
2020-06-13 01:49:08+00,36.4781155555556,-80.6174488888889,"2103 Rockford St, Mount Airy, NC 27030"
2020-06-13 01:49:11+00,36.4778933333333,-80.6176711111111,"2103 Rockford St, Mount Airy, NC 27030"
2020-06-13 01:49:13+00,36.4778622222222,-80.6178222222222,"2103 Rockford St, Mount Airy, NC 27030"
2020-06-13 01:49:15+00,36.4779022222222,-80.6179466666667,"2106 Rockford Street, Mount Airy, NC 27030"
2020-06-13 01:49:45+00,36.4790622222222,-80.6199555555555,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 01:50:39+00,36.4787977777778,-80.6201955555556,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 01:50:41+00,36.4787333333333,-80.6202133333333,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 01:50:43+00,36.47866,-80.6201777777778,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 01:50:47+00,36.4785311111111,-80.6199911111111,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 01:50:49+00,36.4784955555556,-80.6198844444444,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 01:50:52+00,36.4785488888889,-80.6197511111111,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 01:50:56+00,36.4786711111111,-80.6198044444444,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 01:51:32+00,36.4789244444444,-80.6201511111111,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 01:53:41+00,36.4786422222222,-80.62016,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 01:54:30+00,36.4785911111111,-80.6199288888889,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 13:57:10+00,36.4786644444444,-80.6199111111111,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 13:57:18+00,36.4788666666667,-80.6199911111111,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 13:57:20+00,36.4788511111111,-80.6198933333333,"1320 Ems Dr, Mount Airy, NC 27030"
2020-06-13 13:58:06+00,36.4778088888889,-80.61768,"2103 Rockford St, Mount Airy, NC 27030"
2020-06-13 13:58:08+00,36.4778933333333,-80.6175733333333,"2103 Rockford St, Mount Airy, NC 27030"
2020-06-13 13:58:38+00,36.4808955555556,-80.6152444444444,"2021 Rockford St, Mount Airy, NC 27030"
2020-06-13 13:59:04+00,36.4832155555556,-80.6136444444444,"1935 Rockford St, Mount Airy, NC 27030"
2020-06-13 13:59:06+00,36.4833333333333,-80.6137155555556,"1935 Rockford St, Mount Airy, NC 27030"
2020-06-13 13:59:13+00,36.48368,-80.6142666666667,"1916 Rockford Street, Mount Airy, NC 27030"
2020-06-13 13:59:18+00,36.4839466666667,-80.61464,"1950 Rockford St, Mount Airy, NC 27030"
2020-06-13 13:59:57+00,36.4849888888889,-80.6156711111111,"692 Andy Griffith Pk, Mount Airy, NC 27030"
2020-06-13 14:00:18+00,36.4851155555556,-80.6158666666667,"692 Andy Griffith Pk, Mount Airy, NC 27030"
2020-06-13 14:00:48+00,36.4860888888889,-80.6172355555556,"692 Andy Griffith Pk, Mount Airy, NC 27030"
2020-06-13 14:01:48+00,36.48626,-80.6171644444444,"692 Andy Griffith Pk, Mount Airy, NC 27030"
2020-06-13 14:13:51+00,36.48656,-80.6168711111111,"690 South Andy Griffith Parkway, Mount Airy, NC 27030"
2020-06-13 14:14:09+00,36.4861333333333,-80.6166044444444,"688 Andy Griffith Pk, Mount Airy, NC 27030"
2020-06-13 14:14:41+00,36.4860377777778,-80.6168266666667,"692 Andy Griffith Pk, Mount Airy, NC 27030"
2020-06-13 14:19:32+00,36.4856111111111,-80.6169511111111,"692 South Andy Griffith Parkway, Mount Airy, NC 27030"
2020-06-13 14:19:34+00,36.4855844444444,-80.6168266666667,"692 South Andy Griffith Parkway, Mount Airy, NC 27030"
2020-06-13 14:19:39+00,36.4854622222222,-80.6164977777778,"692 South Andy Griffith Parkway, Mount Airy, NC 27030"
2020-06-13 14:19:41+00,36.4854422222222,-80.6163822222222,"692 South Andy Griffith Parkway, Mount Airy, NC 27030"
2020-06-13 14:19:43+00,36.4855044444444,-80.6162577777778,"692 South Andy Griffith Parkway, Mount Airy, NC 27030"
2020-06-13 14:20:00+00,36.4861911111111,-80.6152711111111,"796 South Andy Griffith Parkway, Surry County, NC 27030"
2020-06-13 14:20:02+00,36.4861333333333,-80.6150933333333,"796 South Andy Griffith Parkway, Surry County, NC 27030"
2020-06-13 14:20:32+00,36.48486,-80.6130222222222,"Rockford Street, Mount Airy, NC 27030"
2020-06-13 14:20:37+00,36.4847711111111,-80.6127911111111,"Rockford Street, Mount Airy, NC 27030"
2020-06-13 14:20:39+00,36.4847755555556,-80.6126311111111,"Rockford Street, Mount Airy, NC 27030"
2020-06-13 14:20:41+00,36.48486,-80.6124711111111,"Rockford Street, Mount Airy, NC 27030"
2020-06-13 14:20:43+00,36.4849888888889,-80.6123466666667,"1098 Rockford Street, Mount Airy, NC 27030"
2020-06-13 14:21:13+00,36.4892733333333,-80.6109422222222,"805 Rockford St, Mount Airy, NC 27030"
2020-06-13 14:21:43+00,36.4912688888889,-80.6106133333333,"616 Rockford St, Mount Airy, NC 27030"
2020-06-13 14:22:13+00,36.4947288888889,-80.6097066666667,"401 Rockford St, Mount Airy, NC 27030"
2020-06-13 14:22:34+00,36.4970133333333,-80.60912,"232 Rockford St, Mount Airy, NC 27030"
2020-06-13 14:23:04+00,36.4981577777778,-80.60824,"Graves Street, Mount Airy, NC 27030"
2020-06-13 14:23:31+00,36.49952,-80.6088977777778,"Dixie Street, Mount Airy, NC 27030"
2020-06-13 14:23:36+00,36.4998044444444,-80.6091822222222,"Dixie Street, Mount Airy, NC 27030"
2020-06-13 14:23:47+00,36.5001,-80.6093244444444,"222 Franklin St, Mount Airy, NC 27030"
2020-06-13 14:23:53+00,36.5002822222222,-80.6088444444444,"212 Franklin St, Mount Airy, NC 27030"
2020-06-13 14:24:11+00,36.5005711111111,-80.6077155555556,"North Main Street, Mount Airy, NC 27030"
2020-06-13 14:24:13+00,36.5005,-80.6076444444444,"187 North Main St, Mount Airy, NC 27030"
2020-06-13 14:24:43+00,36.4994933333333,-80.6071466666667,"East Pine Street, Mount Airy, NC 27030"
2020-06-13 14:25:00+00,36.4987688888889,-80.6069066666667,"East Pine Street, Mount Airy, NC 27030"
2020-06-13 14:25:30+00,36.4987288888889,-80.6067733333333,"East Pine Street, Mount Airy, NC 27030"
2020-06-13 14:26:10+00,36.49868,-80.6062577777778,"111 Main St, Mount Airy, NC 27030"
2020-06-13 15:23:59+00,36.4988022222222,-80.6061688888889,"111 Main St, Mount Airy, NC 27030"
2020-06-13 15:24:04+00,36.4989555555556,-80.6061955555556,"111 Main St, Mount Airy, NC 27030"
2020-06-13 15:24:06+00,36.4989555555556,-80.6062933333333,"111 Main St, Mount Airy, NC 27030"
2020-06-13 15:24:09+00,36.4988755555555,-80.6064444444444,"105 Rockford St, Mount Airy, NC 27030"
2020-06-13 15:24:21+00,36.49878,-80.60672,"East Pine Street, Mount Airy, NC 27030"
2020-06-13 15:24:25+00,36.49876,-80.6070133333333,"East Pine Street, Mount Airy, NC 27030"
2020-06-13 15:24:36+00,36.4983488888889,-80.60808,"Graves Street, Mount Airy, NC 27030"
2020-06-13 15:24:51+00,36.4968533333333,-80.6093155555556,"240 Rockford St, Mount Airy, NC 27030"
2020-06-13 15:25:06+00,36.4949333333333,-80.6097511111111,"Patterson Avenue, Mount Airy, NC 27030"
2020-06-13 15:25:36+00,36.4908377777778,-80.6107377777778,"803 Haymore St, Mount Airy, NC 27030"
2020-06-13 15:26:06+00,36.4874955555556,-80.6114133333333,"933 Rockford St, Mount Airy, NC 27030"
2020-06-13 15:26:36+00,36.4846533333333,-80.6127111111111,"1906 Rockford Street, Surry County, NC 27030"
2020-06-13 15:27:06+00,36.4810666666667,-80.6152177777778,"Rockford Street, Mount Airy, NC 27030"
2020-06-13 15:27:36+00,36.4769866666667,-80.6183377777778,"2128 Rockford St, Mount Airy, NC 27030"
2020-06-13 15:28:34+00,36.4727822222222,-80.6216622222222,"2230 Rockford St, Mount Airy, NC 27030"
2020-06-13 15:28:36+00,36.47276,-80.6217688888889,"2230 Rockford St, Mount Airy, NC 27030"
2020-06-13 15:28:38+00,36.4728288888889,-80.6219111111111,"1671 Forrest Drive, Mount Airy, NC 27030"
2020-06-13 15:28:40+00,36.47298,-80.6220088888889,"2230 Rockford St, Mount Airy, NC 27030"
2020-06-13 15:28:43+00,36.4732866666667,-80.6220533333333,"2230 Rockford St, Mount Airy, NC 27030"
2020-06-13 15:29:13+00,36.4771844444444,-80.62232,"1476 Forest Drive, Mount Airy, NC 27030"
2020-06-13 15:29:21+00,36.4782533333333,-80.6224888888889,"1429 South Franklin Road, Surry County, NC 27030"
2020-06-13 15:29:30+00,36.4791111111111,-80.6234755555556,"1001 South Franklin Road, Mount Airy, NC 27030"
2020-06-13 15:30:00+00,36.4823866666667,-80.6274666666667,"110 Cobblestone Ct, Mount Airy, NC 27030"
2020-06-13 15:30:26+00,36.4844622222222,-80.6315733333333,"690 South Franklin Road, Surry County, NC 27030"
2020-06-13 15:30:52+00,36.4881511111111,-80.6329777777778,"562 South Franklin Road, Toast, NC 27030"
2020-06-13 15:31:22+00,36.4925,-80.6338666666667,"399 South Franklin Road, Toast, NC 27030"
2020-06-13 15:31:52+00,36.4971044444444,-80.6336088888889,"249 South Franklin Road, Toast, NC 27030"
2020-06-13 15:32:13+00,36.4999355555556,-80.6344266666667,"176 Combs St, Toast, NC 27030"
2020-06-13 15:32:48+00,36.5012244444444,-80.6350844444444,"1299 West Pine Street, Surry County, NC 27030"
2020-06-13 15:33:01+00,36.5013533333333,-80.6351733333333,"1299 West Pine Street, Surry County, NC 27030"
2020-06-13 15:33:03+00,36.5014266666667,-80.6353155555556,"1336 West Pine Street, Surry County, NC 27030"
2020-06-13 15:33:05+00,36.5014377777778,-80.6355555555556,"1304 West Pine St, Mount Airy, NC 27030"
2020-06-13 15:33:35+00,36.5003666666667,-80.6418044444444,"1542 West Pine St, Toast, NC 27030"
2020-06-13 15:33:58+00,36.49984,-80.6476977777778,"1699 West Pine St, Surry County, NC 27030"
2020-06-13 15:34:28+00,36.5008733333333,-80.6540088888889,"1882 West Pine Street, Surry County, NC 27030"
2020-06-13 15:34:58+00,36.5017711111111,-80.6593777777778,"2037 West Pine Street, Surry County, NC 27030"
2020-06-13 15:35:28+00,36.5027355555556,-80.6648444444445,"2189 West Pine St, Surry County, NC 27030"
2020-06-13 15:35:58+00,36.5037111111111,-80.6705511111111,"2360 West Pine Street, Surry County, NC 27030"
2020-06-13 15:36:28+00,36.5038533333333,-80.6768444444445,"2529 West Pine St, Surry County, NC 27030"
2020-06-13 15:36:58+00,36.5033222222222,-80.6819733333333,"2794 West Pine Street, Surry County, NC 27030"
2020-06-13 15:37:28+00,36.5027888888889,-80.6875466666667,"2828 West Pine Street, Surry County, NC 27030"
2020-06-13 15:37:39+00,36.5028466666667,-80.6895644444444,"2893 West Pine Street, Surry County, NC 27030"
2020-06-13 15:37:52+00,36.5031777777778,-80.6920355555556,"2970 West Pine Street, Surry County, NC 27030"
2020-06-13 15:38:22+00,36.5033311111111,-80.69904,"Old Low Gap Road, Mount Airy, NC 27030"
2020-06-13 15:38:52+00,36.50418,-80.7043644444444,"3356 West Pine Street, Surry County, NC 27030"
2020-06-13 15:39:01+00,36.5042266666667,-80.7060355555556,"3332 West Pine Street, Surry County, NC 27030"
2020-06-13 15:39:31+00,36.5019711111111,-80.7112444444444,"3532 West Pine Street, Surry County, NC 27030"
2020-06-13 15:40:01+00,36.4996955555556,-80.7162666666667,"3690 West Pine Street, Surry County, NC 27030"
2020-06-13 15:40:31+00,36.4969444444444,-80.7206933333333,"3823 West Pine St, Mount Airy, NC 27030"
2020-06-13 15:41:01+00,36.49348,-80.7255555555555,"West Pine Street, Surry County, NC 27030"
2020-06-13 15:41:28+00,36.4893488888889,-80.7315022222222,"4226 West Pine Street, Surry County, NC 27030"
2020-06-13 15:41:42+00,36.4882355555556,-80.73544,"4351 West Pine Street, Surry County, NC 27030"
2020-06-13 15:42:12+00,36.4868466666667,-80.7440533333333,"Scenic Outlet Lane, Surry County, NC 27030"
2020-06-13 15:42:39+00,36.4843933333333,-80.7513955555556,"4820 West Pine Street, Surry County, NC 27030"
2020-06-13 15:43:00+00,36.4836888888889,-80.75712,"Oak Grove Church Road, Surry County, NC 27030"
2020-06-13 15:43:30+00,36.4798422222222,-80.7640888888889,"109 Lonely Heart Trail, Surry County, NC 27030"
2020-06-13 15:44:00+00,36.47602,-80.7710222222222,"5436 West Pine St, Surry County, NC 27030"
2020-06-13 15:44:17+00,36.4744266666667,-80.7750666666667,"5560 West Pine St, Mount Airy, NC 27030"
2020-06-13 15:44:34+00,36.4742022222222,-80.7791911111111,"Surry County, NC 27030"
2020-06-13 15:45:04+00,36.4754933333333,-80.7860088888889,"5894 West Pine St, Surry County, NC 27030"
2020-06-13 15:45:27+00,36.4775777777778,-80.7909955555556,"6020 West Pine St, Mount Airy, NC 27030"
2020-06-13 15:45:38+00,36.4793555555556,-80.7924444444445,"Zebra Lane, Mount Airy, NC 27030"
2020-06-13 15:46:08+00,36.4848022222222,-80.7953155555556,"6286 West Pine St, Mount Airy, NC 27030"
2020-06-13 15:46:24+00,36.48738,-80.7970933333333,"6462 West Pine St, Surry County, NC 27030"
2020-06-13 15:46:54+00,36.4907688888889,-80.8035377777778,"6646 West Pine Street, Surry County, NC 27024"
2020-06-13 15:47:24+00,36.4942022222222,-80.8102044444444,"6867 West Pine St, Lowgap, NC 27024"
2020-06-13 15:47:54+00,36.49746,-80.8165244444444,"145 Tidewater Lane, Lowgap, NC 27030"
2020-06-13 15:48:24+00,36.5008,-80.8230133333333,"7273 West Pine St, Lowgap, NC 27024"
2020-06-13 15:48:53+00,36.5036844444444,-80.8293866666667,"7488 West Pine St, Lowgap, NC 27024"
2020-06-13 15:49:04+00,36.5045088888889,-80.8318311111111,"7597 West Pine St, Lowgap, NC 27024"
2020-06-13 15:49:19+00,36.5060844444444,-80.8347111111111,"7660 West Pine St, Lowgap, NC 27024"
2020-06-13 15:49:49+00,36.5076711111111,-80.8427288888889,"7854 West Pine St, Lowgap, NC 27024"
2020-06-13 15:50:02+00,36.5087666666667,-80.8460888888889,"8014 West Pine St, Lowgap, NC 27024"
2020-06-13 15:50:32+00,36.5102644444444,-80.8530133333333,"112 Hardwick Lane, Lowgap, NC 27024"
2020-06-13 15:50:47+00,36.50982,-80.8567911111111,"139 Stampede Tr, Surry County, NC 27024"
2020-06-13 15:50:55+00,36.5101155555556,-80.8577333333333,"8336 West Pine St, Lowgap, NC 27024"
2020-06-13 15:50:57+00,36.5100511111111,-80.8578044444444,"8336 West Pine St, Lowgap, NC 27024"
2020-06-13 15:51:33+00,36.5098377777778,-80.8578844444444,"32 Ramey Creek Road, Lowgap, NC 27024"
2020-06-13 15:53:12+00,36.5098577777778,-80.8577777777778,"32 Ramey Creek Road, Lowgap, NC 27024"
2020-06-13 15:53:18+00,36.5101244444444,-80.85768,"8336 West Pine St, Lowgap, NC 27024"
2020-06-13 15:53:20+00,36.51022,-80.85776,"8336 West Pine St, Lowgap, NC 27024"
2020-06-13 15:53:32+00,36.5114333333333,-80.8587911111111,"8376 West Pine St, Lowgap, NC 27024"
2020-06-13 15:54:02+00,36.51656,-80.8608,"8560 Pine St, Lowgap, NC 27024"
2020-06-13 15:54:10+00,36.5177,-80.8621333333333,"8612 West Pine Street, Surry County, NC 27024"
2020-06-13 15:54:19+00,36.5187866666667,-80.8636533333333,"8680 West Pine St, Lowgap, NC 27024"
2020-06-13 15:54:49+00,36.5229533333333,-80.8667111111111,"8855 Pine St, Lowgap, NC 27024"
2020-06-13 15:55:05+00,36.5244133333333,-80.8670933333333,"8913 Pine St, Lowgap, NC 27024"
2020-06-13 15:55:12+00,36.5255422222222,-80.8673955555556,"8935 West Pine St, Lowgap, NC 27024"
2020-06-13 15:55:35+00,36.5294533333333,-80.8697155555556,"9088 West Pine St, Lowgap, NC 27024"
2020-06-13 15:56:05+00,36.5337444444444,-80.8756266666667,"9322 West Pine Street, Lowgap, NC 27024"
2020-06-13 15:56:12+00,36.5348133333333,-80.8767555555555,"9402 West Pine St, Lowgap, NC 27024"
2020-06-13 15:56:18+00,36.5359577777778,-80.8770844444444,"9402 West Pine St, Lowgap, NC 27024"
2020-06-13 15:56:48+00,36.5418355555556,-80.8790755555556,"Blue Sky Lane, Lowgap, NC 27024"
2020-06-13 15:57:18+00,36.5472955555556,-80.8815911111111,"9819 West Pine St, Lowgap, NC 27024"
2020-06-13 15:57:21+00,36.5478511111111,-80.8818577777778,"9848 West Pine St, Lowgap, NC 27024"
2020-06-13 15:57:36+00,36.5504177777778,-80.8834133333333,"9934 West Pine St, Lowgap, NC 27024"
2020-06-13 15:57:43+00,36.5511466666667,-80.8847466666667,"9934 Pine St, Lowgap, NC 27024"
2020-06-13 15:57:49+00,36.5513377777778,-80.8861066666667,"10027 West Pine St, Lowgap, NC 27024"
2020-06-13 15:58:02+00,36.55104,-80.8891288888889,"114 Chipper Ln, Lowgap, NC 27024"
2020-06-13 15:58:24+00,36.54964,-80.8938488888889,"10242 West Pine St, Lowgap, NC 27024"
2020-06-13 15:58:27+00,36.5491711111111,-80.8942133333333,"10263 West Pine St, Lowgap, NC 27024"
2020-06-13 15:58:31+00,36.5484688888889,-80.8944355555556,"10263 West Pine St, Lowgap, NC 27024"
2020-06-13 15:58:39+00,36.5469977777778,-80.8941333333333,"10263 West Pine St, Lowgap, NC 27024"
2020-06-13 15:58:48+00,36.54556,-80.8934666666667,"10417 West Pine St, Lowgap, NC 27024"
2020-06-13 15:58:50+00,36.5452955555556,-80.8935555555556,"10417 West Pine St, Lowgap, NC 27024"
2020-06-13 15:58:52+00,36.5450933333333,-80.8937777777778,"10417 West Pine St, Surry County, NC 27024"
2020-06-13 15:58:54+00,36.5450088888889,-80.8941066666667,"10417 West Pine St, Lowgap, NC 27024"
2020-06-13 15:58:56+00,36.5450444444444,-80.8944355555556,"10769 West Pine Street, Surry County, NC 27024"
2020-06-13 15:58:59+00,36.5452844444444,-80.8948533333333,"10417 West Pine St, Lowgap, NC 27024"
2020-06-13 15:59:02+00,36.5456777777778,-80.8950666666667,"10417 West Pine St, Lowgap, NC 27024"
2020-06-13 15:59:32+00,36.5506511111111,-80.8964266666667,"10242 West Pine St, Lowgap, NC 27024"
2020-06-13 15:59:37+00,36.5513577777778,-80.8970311111111,"10702 West Pine St, Lowgap, NC 27024"
2020-06-13 23:59:51+00,36.5528911111111,-80.8992533333333,"10702 West Pine St, Lowgap, NC 27024"
2020-06-14 00:00:03+00,36.5551222222222,-80.8997688888889,"NC Hwy 18 N, Lowgap, NC 27024"
2020-06-14 00:00:12+00,36.5566666666667,-80.8992622222222,"NC Hwy 18 N, Lowgap, NC 27024"
2020-06-14 00:00:18+00,36.5575066666667,-80.8989955555556,"NC 18, Alleghany County, NC 28623"
2020-06-14 00:00:20+00,36.5576288888889,-80.8991111111111,"NC Hwy 18 N, Lowgap, NC 27024"
2020-06-14 00:00:22+00,36.5575755555556,-80.8993866666667,"NC Hwy 18 N, Lowgap, NC 27024"
